time,open,high,low,close,volume 
2020-11-30 10:25:00,118.755,118.865,118.69,118.75,337462
2020-11-30 10:24:00,118.749,118.8,118.669,118.76,292703
2020-11-30 10:23:00,118.703,118.76,118.62,118.7445,307855
2020-11-30 10:22:00,118.7413,118.8,118.6703,118.71,295136
2020-11-30 10:21:00,118.74,118.87,118.73,118.74,273607
2020-11-30 10:20:00,118.73,118.8,118.72,118.7363,314725
2020-11-30 10:19:00,118.94,118.95,118.72,118.73,410058
2020-11-30 10:18:00,119.01,119.165,118.95,118.95,361434
2020-11-30 10:17:00,118.94,119.03,118.88,119.01,317218
2020-11-30 10:16:00,119.0248,119.08,118.93,118.93,326625
2020-11-30 10:15:00,119.07,119.17,118.98,119.025,335386
2020-11-30 10:14:00,119.215,119.22,119.01,119.0644,418280
2020-11-30 10:13:00,119.2999,119.305,119.12,119.21,323098
2020-11-30 10:12:00,119.48,119.49,119.29,119.3,356314
2020-11-30 10:11:00,119.36,119.5,119.31,119.4701,614861
2020-11-30 10:10:00,119.19,119.36,119.18,119.36,349050
2020-11-30 10:09:00,119.275,119.33,119.1938,119.1938,323321
2020-11-30 10:08:00,119.3201,119.3201,119.225,119.2734,299983
2020-11-30 10:07:00,119.202,119.34,119.2015,119.33,455253
2020-11-30 10:06:00,119.04,119.3,118.98,119.2001,569457
2020-11-30 10:05:00,119.03,119.15,118.9901,119.0312,414374
2020-11-30 10:04:00,118.89,119.05,118.8,119.0465,425952
2020-11-30 10:03:00,118.905,119.0299,118.81,118.88,307208
2020-11-30 10:02:00,119.0,119.02,118.88,118.905,278837
2020-11-30 10:01:00,118.95,119.14,118.9,118.99,508633
2020-11-30 10:00:00,119.0,119.04,118.84,118.95,370989
2020-11-30 09:59:00,118.885,119.02,118.8,119.0042,396076
2020-11-30 09:58:00,118.9301,119.0,118.85,118.88,281955
2020-11-30 09:57:00,119.1,119.1,118.9,118.931,386878
2020-11-30 09:56:00,119.09,119.225,119.0601,119.0999,446995
2020-11-30 09:55:00,118.99,119.12,118.93,119.0899,387381
2020-11-30 09:54:00,119.0188,119.105,118.96,118.97,355573
2020-11-30 09:53:00,118.92,119.07,118.91,119.02,337778
2020-11-30 09:52:00,118.8214,119.02,118.82,118.91,498829
2020-11-30 09:51:00,119.065,119.14,118.82,118.83,505806
2020-11-30 09:50:00,119.065,119.13,118.9,119.0665,568730
2020-11-30 09:49:00,119.23,119.39,119.01,119.07,803071
2020-11-30 09:48:00,119.06,119.255,118.93,119.2276,526705
2020-11-30 09:47:00,119.07,119.28,118.94,119.07,658118
2020-11-30 09:46:00,118.9109,119.15,118.85,119.0563,613601
2020-11-30 09:45:00,118.785,118.93,118.78,118.915,423800
2020-11-30 09:44:00,118.65,118.8,118.485,118.78,544823
2020-11-30 09:43:00,118.84,118.887,118.6,118.65,685071
2020-11-30 09:42:00,119.14,119.22,118.8,118.84,734605
2020-11-30 09:41:00,118.9393,119.19,118.88,119.1484,722723
2020-11-30 09:40:00,118.6242,119.05,118.575,118.9344,1035235
2020-11-30 09:39:00,118.38,118.64,118.32,118.6286,1040984
2020-11-30 09:38:00,118.05,118.45,118.04,118.38,865259
2020-11-30 09:37:00,118.0,118.14,117.96,118.0401,820144
2020-11-30 09:36:00,118.24,118.31,117.98,117.99,830162
2020-11-30 09:35:00,118.075,118.29,118.04,118.25,628073
2020-11-30 09:34:00,118.035,118.3,117.98,118.075,697779
2020-11-30 09:33:00,117.59,118.05,117.56,118.04,1151995
2020-11-30 09:32:00,117.4,117.7,117.39,117.59,862176
2020-11-30 09:31:00,116.97,117.39,116.81,117.39,1907545
2020-11-30 09:30:00,117.05,117.1,116.93,116.94,45376
2020-11-30 09:29:00,117.21,117.3,116.9,117.05,58903
2020-11-30 09:28:00,117.13,117.26,117.08,117.21,73249
2020-11-30 09:27:00,117.07,117.13,117.07,117.1101,10385
2020-11-30 09:26:00,117.07,117.07,117.0,117.06,22368
2020-11-30 09:25:00,117.02,117.06,117.02,117.05,25044
2020-11-30 09:24:00,117.0,117.03,116.99,117.03,12681
2020-11-30 09:23:00,117.01,117.01,116.98,117.0,9548
2020-11-30 09:22:00,117.03,117.05,116.99,117.01,12864
2020-11-30 09:21:00,117.09,117.1,116.99,117.02,15386
2020-11-30 09:20:00,117.13,117.13,117.09,117.1,5886
2020-11-30 09:19:00,117.11,117.12,117.11,117.11,5793
2020-11-30 09:18:00,117.13,117.13,117.11,117.11,4613
2020-11-30 09:17:00,117.1101,117.14,117.11,117.11,6494
2020-11-30 09:16:00,117.11,117.15,117.09,117.14,11359
2020-11-30 09:15:00,117.06,117.13,117.06,117.13,5556
2020-11-30 09:14:00,117.14,117.14,117.06,117.06,7802
2020-11-30 09:13:00,117.14,117.16,117.13,117.14,6214
2020-11-30 09:12:00,117.18,117.18,117.12,117.13,14991
2020-11-30 09:11:00,117.18,117.19,117.16,117.18,9215
2020-11-30 09:10:00,117.15,117.18,117.14,117.18,11505
2020-11-30 09:09:00,117.09,117.15,117.09,117.1401,22198
2020-11-30 09:08:00,117.0899,117.1,117.08,117.09,7511
2020-11-30 09:07:00,117.06,117.1,117.06,117.0801,9657
2020-11-30 09:06:00,117.0101,117.06,116.99,117.05,29917
2020-11-30 09:05:00,117.0,117.02,116.99,117.01,8742
2020-11-30 09:04:00,117.02,117.03,117.0,117.0,9015
2020-11-30 09:03:00,117.04,117.04,117.0,117.0,5532
2020-11-30 09:02:00,117.0,117.04,116.99,117.04,6022
2020-11-30 09:01:00,117.01,117.01,116.99,117.0,6823
2020-11-30 09:00:00,117.0001,117.01,117.0,117.0,3255
2020-11-30 08:59:00,117.0,117.009,116.99,116.99,10126
2020-11-30 08:58:00,117.01,117.01,117.0,117.0,1775
2020-11-30 08:57:00,117.0,117.02,117.0,117.0,3116
2020-11-30 08:56:00,117.03,117.05,117.0,117.0,7144
2020-11-30 08:55:00,117.0001,117.04,117.0,117.0399,10237
2020-11-30 08:54:00,117.01,117.01,116.96,116.9902,11174
2020-11-30 08:53:00,117.0101,117.0299,117.0,117.0099,14705
2020-11-30 08:52:00,116.99,117.02,116.99,117.02,4536
2020-11-30 08:51:00,116.94,116.9899,116.94,116.9899,6602
2020-11-30 08:50:00,116.89,116.9414,116.89,116.9414,4526
2020-11-30 08:49:00,116.98,117.01,116.9,116.9,16513
2020-11-30 08:48:00,117.03,117.04,117.0,117.0,7274
2020-11-30 08:47:00,117.01,117.04,117.01,117.04,7027
2020-11-30 08:46:00,117.05,117.05,117.0101,117.0101,13499
2020-11-30 08:45:00,117.0,117.05,116.9906,117.05,5880
2020-11-30 08:44:00,116.9799,117.0,116.97,117.0,10891
2020-11-30 08:43:00,116.93,116.97,116.93,116.96,7212
2020-11-30 08:42:00,116.93,116.98,116.91,116.92,7917
2020-11-30 08:41:00,116.92,116.93,116.92,116.92,3089
2020-11-30 08:40:00,116.92,116.93,116.91,116.91,2736
2020-11-30 08:39:00,116.92,116.95,116.92,116.92,5000
2020-11-30 08:38:00,116.85,116.93,116.85,116.91,22952
2020-11-30 08:37:00,116.84,116.85,116.83,116.85,5109
2020-11-30 08:36:00,116.81,116.84,116.8099,116.84,6553
2020-11-30 08:35:00,116.87,116.871,116.83,116.84,3688
2020-11-30 08:34:00,116.9,116.9,116.87,116.89,3960
2020-11-30 08:33:00,116.94,116.94,116.88,116.9,5274
2020-11-30 08:32:00,116.94,116.95,116.9301,116.94,4088
2020-11-30 08:31:00,116.85,116.95,116.85,116.95,6671
2020-11-30 08:30:00,116.92,116.92,116.84,116.84,4790
2020-11-30 08:29:00,116.86,116.91,116.83,116.9,6997
2020-11-30 08:28:00,116.92,116.92,116.85,116.85,3735
2020-11-30 08:27:00,116.9,116.91,116.9,116.9001,7260
2020-11-30 08:26:00,116.92,116.92,116.8725,116.9,4689
2020-11-30 08:25:00,116.9,116.91,116.8835,116.91,1866
2020-11-30 08:24:00,116.89,116.92,116.85,116.92,3656
2020-11-30 08:23:00,116.94,116.94,116.9,116.92,3981
2020-11-30 08:22:00,116.91,116.95,116.87,116.87,5578
2020-11-30 08:21:00,116.93,117.0,116.89,116.9,22512
2020-11-30 08:20:00,116.79,116.96,116.78,116.9,6844
2020-11-30 08:19:00,116.75,116.77,116.65,116.76,20834
2020-11-30 08:18:00,116.97,116.97,116.61,116.82,59217
2020-11-30 08:17:00,116.93,116.97,116.93,116.96,7128
2020-11-30 08:16:00,117.01,117.0101,116.94,116.94,10420
2020-11-30 08:15:00,117.059,117.06,117.0,117.0,34511
2020-11-30 08:14:00,117.0752,117.08,117.0,117.06,7656
2020-11-30 08:13:00,117.0501,117.08,117.05,117.0601,5668
2020-11-30 08:12:00,117.05,117.06,117.02,117.02,4967
2020-11-30 08:11:00,117.0,117.0498,116.99,117.0498,8953
2020-11-30 08:10:00,117.0,117.0,116.98,117.0,3378
2020-11-30 08:09:00,116.98,117.009,116.9717,117.0,6143
2020-11-30 08:08:00,116.97,117.0,116.97,116.98,7625
2020-11-30 08:07:00,116.98,116.99,116.96,116.96,2492
2020-11-30 08:06:00,116.99,116.9999,116.95,116.9712,9347
2020-11-30 08:05:00,116.95,117.0,116.95,116.96,2665
2020-11-30 08:04:00,117.04,117.04,117.0,117.0,3637
2020-11-30 08:03:00,117.01,117.04,117.01,117.04,2780
2020-11-30 08:02:00,117.0,117.04,117.0,117.03,4416
2020-11-30 08:01:00,117.03,117.25,116.75,117.03,178809
2020-11-30 08:00:00,117.04,117.04,117.04,117.04,664
2020-11-30 07:59:00,117.039,117.06,117.01,117.01,4211
2020-11-30 07:58:00,117.04,117.04,117.04,117.04,352
2020-11-30 07:57:00,117.0,117.04,117.0,117.04,6209
2020-11-30 07:56:00,117.0,117.01,117.0,117.0,6991
2020-11-30 07:55:00,117.0,117.01,117.0,117.0,6078
2020-11-30 07:54:00,117.02,117.02,117.01,117.01,9338
2020-11-30 07:53:00,117.03,117.03,117.02,117.03,1950
2020-11-30 07:52:00,117.03,117.06,117.03,117.05,1826
2020-11-30 07:51:00,117.06,117.06,117.02,117.02,2153
2020-11-30 07:50:00,117.05,117.06,117.05,117.06,1800
2020-11-30 07:49:00,117.05,117.05,117.05,117.05,532
2020-11-30 07:48:00,117.06,117.06,117.05,117.06,1372
2020-11-30 07:47:00,117.05,117.07,117.02,117.03,5260
2020-11-30 07:46:00,117.1,117.12,117.03,117.03,5814
2020-11-30 07:45:00,117.11,117.11,117.1,117.1,1600
2020-11-30 07:44:00,117.06,117.12,117.04,117.12,6163
2020-11-30 07:43:00,117.12,117.13,117.06,117.06,2020
2020-11-30 07:42:00,117.2,117.2,117.1,117.13,16576
2020-11-30 07:41:00,117.18,117.2,117.18,117.2,5312
2020-11-30 07:40:00,117.21,117.21,117.19,117.19,4840
2020-11-30 07:39:00,117.2,117.2,117.2,117.2,999
2020-11-30 07:38:00,117.19,117.2,117.16,117.16,2641
2020-11-30 07:37:00,117.12,117.19,117.12,117.19,6382
2020-11-30 07:36:00,117.1,117.11,117.1,117.11,2742
2020-11-30 07:35:00,117.03,117.03,117.03,117.03,206
2020-11-30 07:34:00,117.15,117.16,117.06,117.06,4174
2020-11-30 07:33:00,117.15,117.15,117.14,117.15,2251
2020-11-30 07:32:00,117.06,117.11,117.06,117.11,1363
2020-11-30 07:31:00,116.98,117.01,116.96,117.0,9719
2020-11-30 07:30:00,116.94,116.98,116.94,116.98,1507
2020-11-30 07:29:00,117.15,117.15,116.98,116.98,17548
2020-11-30 07:28:00,117.19,117.19,117.18,117.18,1004
2020-11-30 07:27:00,117.2,117.23,117.19,117.22,5127
2020-11-30 07:26:00,117.2,117.23,117.19,117.23,7122
2020-11-30 07:25:00,117.25,117.25,117.2,117.2,2292
2020-11-30 07:24:00,117.24,117.25,117.24,117.25,3248
2020-11-30 07:23:00,117.2,117.25,117.2,117.25,17545
2020-11-30 07:22:00,117.2,117.22,117.2,117.21,7601
2020-11-30 07:21:00,117.19,117.21,117.18,117.18,8037
2020-11-30 07:20:00,117.19,117.2,117.17,117.19,2988
2020-11-30 07:19:00,117.18,117.19,117.14,117.19,5458
2020-11-30 07:18:00,117.08,117.17,117.08,117.17,7202
2020-11-30 07:17:00,117.0,117.08,117.0,117.08,9230
2020-11-30 07:16:00,116.99,117.0,116.94,117.0,8894
2020-11-30 07:15:00,116.92,116.99,116.87,116.99,5539
2020-11-30 07:14:00,116.86,116.92,116.86,116.92,2095
2020-11-30 07:13:00,116.87,116.87,116.85,116.85,1230
2020-11-30 07:12:00,116.83,116.87,116.81,116.85,1614
2020-11-30 07:11:00,116.85,116.88,116.8,116.8,4139
2020-11-30 07:10:00,116.8,116.9,116.78,116.85,10562
2020-11-30 07:09:00,116.83,116.84,116.79,116.82,15412
2020-11-30 07:08:00,116.82,116.88,116.8,116.88,2316
2020-11-30 07:07:00,116.9,116.9,116.81,116.84,8825
2020-11-30 07:06:00,116.91,116.93,116.85,116.91,3300
2020-11-30 07:05:00,116.89,116.94,116.89,116.91,3695
2020-11-30 07:04:00,116.84,116.87,116.81,116.85,3234
2020-11-30 07:03:00,116.85,116.88,116.81,116.81,3307
2020-11-30 07:02:00,116.8,116.97,116.8,116.8,22941
2020-11-30 07:01:00,117.15,117.2,116.76,116.8,38680
2020-11-30 07:00:00,117.15,117.16,117.15,117.16,211
2020-11-30 06:59:00,117.2,117.2,117.2,117.2,590
2020-11-30 06:58:00,117.2,117.2,117.2,117.2,4100
2020-11-30 06:56:00,117.2,117.2,117.2,117.2,162
2020-11-30 06:55:00,117.2,117.22,117.2,117.2,1250
2020-11-30 06:54:00,117.2,117.2,117.16,117.2,1796
2020-11-30 06:53:00,117.2,117.2,117.19,117.2,1406
2020-11-30 06:52:00,117.13,117.15,117.13,117.15,1675
2020-11-30 06:51:00,117.06,117.13,117.05,117.13,3030
2020-11-30 06:50:00,117.05,117.06,117.05,117.05,1682
2020-11-30 06:49:00,117.07,117.13,117.07,117.13,620
2020-11-30 06:47:00,117.0,117.14,116.98,117.14,2626
2020-11-30 06:46:00,117.01,117.02,117.01,117.02,1076
2020-11-30 06:45:00,117.01,117.01,117.01,117.01,220
2020-11-30 06:43:00,117.17,117.24,117.17,117.2,1463
2020-11-30 06:42:00,117.17,117.17,117.17,117.17,578
2020-11-30 06:41:00,117.25,117.25,117.25,117.25,404
2020-11-30 06:40:00,117.0,117.25,117.0,117.25,3156
2020-11-30 06:39:00,117.0,117.03,116.98,117.03,1093
2020-11-30 06:38:00,116.85,116.88,116.85,116.88,576
2020-11-30 06:36:00,116.82,116.85,116.76,116.85,1019
2020-11-30 06:35:00,116.97,116.97,116.76,116.76,2076
2020-11-30 06:34:00,117.03,117.07,117.02,117.02,1175
2020-11-30 06:25:00,117.05,117.05,117.05,117.05,368
2020-11-30 06:24:00,117.05,117.05,117.05,117.05,600
2020-11-30 06:23:00,117.03,117.03,117.03,117.03,293
2020-11-30 06:22:00,117.1,117.14,117.1,117.14,528
2020-11-30 06:21:00,117.11,117.11,117.03,117.11,2985
2020-11-30 06:20:00,117.2,117.2,117.2,117.2,495
2020-11-30 06:19:00,117.2,117.3,117.2,117.2,2461
2020-11-30 06:18:00,117.1,117.3,117.1,117.16,5025
2020-11-30 06:17:00,116.86,117.17,116.86,117.17,16182
2020-11-30 06:16:00,116.6,116.84,116.6,116.83,8205
2020-11-30 06:15:00,116.56,116.6,116.56,116.6,2285
2020-11-30 06:09:00,116.56,116.56,116.55,116.55,1165
2020-11-30 06:05:00,116.6,116.6,116.55,116.55,1569
2020-11-30 06:00:00,116.59,116.6,116.59,116.6,1296
2020-11-30 05:59:00,116.51,116.54,116.51,116.51,1858
2020-11-30 05:57:00,116.42,116.42,116.42,116.42,200
2020-11-30 05:56:00,116.5,116.59,116.5,116.59,1155
2020-11-30 05:55:00,116.4,116.45,116.4,116.45,1060
2020-11-30 05:54:00,116.4,116.4,116.4,116.4,757
2020-11-30 05:53:00,116.35,116.35,116.35,116.35,437
2020-11-30 05:46:00,116.33,116.33,116.33,116.33,200
2020-11-30 05:44:00,116.33,116.33,116.33,116.33,158
2020-11-30 05:36:00,116.32,116.32,116.32,116.32,450
2020-11-30 05:32:00,116.26,116.26,116.26,116.26,206
2020-11-30 05:31:00,116.25,116.25,116.25,116.25,131
2020-11-30 05:27:00,116.29,116.29,116.25,116.25,706
2020-11-30 05:25:00,116.25,116.25,116.25,116.25,189
2020-11-30 05:21:00,116.25,116.25,116.24,116.24,609
2020-11-30 05:17:00,116.3,116.3,116.3,116.3,506
2020-11-30 05:13:00,116.26,116.26,116.26,116.26,306
2020-11-30 05:11:00,116.26,116.26,116.26,116.26,225
2020-11-30 05:10:00,116.3,116.3,116.3,116.3,734
2020-11-30 05:09:00,116.35,116.35,116.35,116.35,178
2020-11-30 05:04:00,116.3,116.3,116.3,116.3,121
2020-11-30 04:59:00,116.34,116.34,116.25,116.25,1088
2020-11-30 04:57:00,116.39,116.4,116.39,116.4,838
2020-11-30 04:56:00,116.34,116.35,116.34,116.35,394
2020-11-30 04:55:00,116.32,116.32,116.3,116.3,713
2020-11-30 04:54:00,116.26,116.3,116.26,116.3,1152
2020-11-30 04:52:00,116.24,116.25,116.24,116.25,711
2020-11-30 04:48:00,116.24,116.24,116.24,116.24,386
2020-11-30 04:45:00,116.23,116.23,116.23,116.23,166
2020-11-30 04:42:00,116.23,116.23,116.23,116.23,122
2020-11-30 04:37:00,116.28,116.28,116.28,116.28,583
2020-11-30 04:35:00,116.22,116.22,116.22,116.22,317
2020-11-30 04:34:00,116.25,116.25,116.22,116.22,727
2020-11-30 04:29:00,116.29,116.29,116.29,116.29,389
2020-11-30 04:25:00,116.3,116.3,116.3,116.3,340
2020-11-30 04:24:00,116.31,116.31,116.31,116.31,400
2020-11-30 04:22:00,116.35,116.35,116.35,116.35,3468
2020-11-30 04:21:00,116.36,116.36,116.35,116.35,520
2020-11-30 04:18:00,116.33,116.33,116.33,116.33,254
2020-11-30 04:16:00,116.33,116.33,116.33,116.33,711
2020-11-30 04:15:00,116.36,116.36,116.32,116.32,2836
2020-11-30 04:14:00,116.41,116.41,116.4,116.4,1525
2020-11-30 04:13:00,116.4,116.4,116.4,116.4,1107
2020-11-30 04:12:00,116.32,116.4,116.32,116.4,1574
2020-11-30 04:10:00,116.4,116.4,116.4,116.4,383
2020-11-30 04:09:00,116.4,116.4,116.4,116.4,617
2020-11-30 04:07:00,116.45,116.45,116.45,116.45,1328
2020-11-30 04:06:00,116.47,116.47,116.47,116.47,2063
2020-11-30 04:05:00,116.48,116.48,116.48,116.48,357
2020-11-30 04:04:00,116.49,116.49,116.49,116.49,410
2020-11-30 04:03:00,116.45,116.49,116.45,116.46,1005
2020-11-30 04:02:00,116.45,116.45,116.45,116.45,2064
2020-11-30 04:01:00,116.44,116.44,116.44,116.44,7135
2020-11-27 17:00:00,116.5,116.5,116.44,116.44,1605
2020-11-27 16:59:00,116.47,116.47,116.46,116.46,1027
2020-11-27 16:58:00,116.49,116.5,116.47,116.47,935
2020-11-27 16:57:00,116.49,116.49,116.49,116.49,1418
2020-11-27 16:56:00,116.48,116.48,116.48,116.48,139
2020-11-27 16:55:00,116.48,116.48,116.48,116.48,105
2020-11-27 16:52:00,116.47,116.47,116.47,116.47,393
2020-11-27 16:51:00,116.47,116.47,116.47,116.47,203
2020-11-27 16:46:00,116.5,116.5,116.5,116.5,117
2020-11-27 16:44:00,116.48,116.48,116.48,116.48,376
2020-11-27 16:42:00,116.47,116.47,116.45,116.46,2213
2020-11-27 16:40:00,116.48,116.48,116.48,116.48,178
2020-11-27 16:39:00,116.48,116.48,116.48,116.48,1000
2020-11-27 16:37:00,116.47,116.47,116.47,116.47,591
2020-11-27 16:36:00,116.48,116.48,116.48,116.48,444373
2020-11-27 16:35:00,116.49,116.49,116.49,116.49,1422
2020-11-27 16:34:00,116.49,116.49,116.48,116.49,1260
2020-11-27 16:31:00,116.51,116.51,116.51,116.51,1067
2020-11-27 16:30:00,116.51,116.51,116.5,116.5,608
2020-11-27 16:29:00,116.51,116.51,116.51,116.51,603
2020-11-27 16:27:00,116.49,116.49,116.49,116.49,495
2020-11-27 16:26:00,116.49,116.49,116.49,116.49,533
2020-11-27 16:24:00,116.46,116.46,116.46,116.46,603
2020-11-27 16:20:00,116.44,116.44,116.44,116.44,212
2020-11-27 16:19:00,116.46,116.46,116.46,116.46,108
2020-11-27 16:18:00,116.45,116.46,116.45,116.46,1712
2020-11-27 16:17:00,116.46,116.46,116.45,116.455,1697
2020-11-27 16:16:00,116.52,116.52,116.52,116.52,370
2020-11-27 16:15:00,116.53,116.53,116.52,116.52,397
2020-11-27 16:13:00,116.52,116.53,116.52,116.53,1883
2020-11-27 16:12:00,116.52,116.53,116.5,116.52,1398
2020-11-27 16:11:00,116.51,116.51,116.51,116.51,205
2020-11-27 16:10:00,116.51,116.51,116.51,116.51,655
2020-11-27 16:09:00,116.52,116.52,116.51,116.51,1114
2020-11-27 16:08:00,116.5,116.5,116.5,116.5,2540
2020-11-27 16:07:00,116.5,116.5,116.5,116.5,1552
2020-11-27 16:06:00,116.49,116.5,116.49,116.5,1580
2020-11-27 16:05:00,116.47,116.49,116.47,116.49,971
2020-11-27 16:04:00,116.46,116.47,116.46,116.47,1938
2020-11-27 16:03:00,116.45,116.46,116.45,116.46,1268
2020-11-27 16:02:00,116.46,116.46,116.46,116.46,303
2020-11-27 16:01:00,116.46,116.46,116.46,116.46,361
2020-11-27 13:01:00,116.65,116.65,116.59,116.59,2076032
2020-11-27 13:00:00,116.51,116.6001,116.5,116.6,516850
2020-11-27 12:59:00,116.54,116.55,116.48,116.5,252250
2020-11-27 12:58:00,116.49,116.5783,116.47,116.535,252292
2020-11-27 12:57:00,116.436,116.515,116.42,116.48,257469
2020-11-27 12:56:00,116.375,116.44,116.32,116.44,269180
2020-11-27 12:55:00,116.265,116.39,116.25,116.375,215989
2020-11-27 12:54:00,116.29,116.29,116.22,116.26,260918
2020-11-27 12:53:00,116.37,116.375,116.27,116.28,224071
2020-11-27 12:52:00,116.345,116.4,116.26,116.37,342394
2020-11-27 12:51:00,116.34,116.4,116.32,116.34,196597
2020-11-27 12:50:00,116.355,116.39,116.32,116.3394,113658
2020-11-27 12:49:00,116.425,116.44,116.33,116.355,151895
2020-11-27 12:48:00,116.46,116.46,116.395,116.43,156378
2020-11-27 12:47:00,116.4347,116.4687,116.3808,116.46,218072
2020-11-27 12:46:00,116.42,116.44,116.3901,116.44,131830
2020-11-27 12:45:00,116.395,116.42,116.35,116.4118,146832
2020-11-27 12:44:00,116.42,116.44,116.35,116.3944,121866
2020-11-27 12:43:00,116.475,116.475,116.38,116.4159,182876
2020-11-27 12:42:00,116.48,116.51,116.43,116.4748,172406
2020-11-27 12:41:00,116.455,116.5,116.42,116.49,200844
2020-11-27 12:40:00,116.4237,116.52,116.4237,116.455,201275
2020-11-27 12:39:00,116.4457,116.4457,116.36,116.425,180314
2020-11-27 12:38:00,116.435,116.45,116.42,116.4401,144273
2020-11-27 12:37:00,116.45,116.46,116.39,116.4362,171935
2020-11-27 12:36:00,116.48,116.48,116.44,116.4556,101968
2020-11-27 12:35:00,116.4311,116.49,116.415,116.471,105254
2020-11-27 12:34:00,116.45,116.475,116.42,116.44,152411
2020-11-27 12:33:00,116.5424,116.5424,116.4308,116.45,223415
2020-11-27 12:32:00,116.52,116.59,116.5187,116.54,138752
2020-11-27 12:31:00,116.52,116.55,116.44,116.5184,198265
2020-11-27 12:30:00,116.4971,116.58,116.49,116.52,194515
2020-11-27 12:29:00,116.46,116.495,116.37,116.495,157408
2020-11-27 12:28:00,116.48,116.5,116.46,116.4605,136945
2020-11-27 12:27:00,116.44,116.48,116.43,116.48,72757
2020-11-27 12:26:00,116.4162,116.5,116.41,116.44,126745
2020-11-27 12:25:00,116.4096,116.45,116.4,116.43,112469
2020-11-27 12:24:00,116.4297,116.438,116.39,116.4075,87117
2020-11-27 12:23:00,116.38,116.49,116.37,116.4295,139778
2020-11-27 12:22:00,116.341,116.459,116.341,116.38,213122
2020-11-27 12:21:00,116.565,116.59,116.31,116.345,302760
2020-11-27 12:20:00,116.635,116.6499,116.56,116.565,111163
2020-11-27 12:19:00,116.675,116.68,116.61,116.64,123937
2020-11-27 12:18:00,116.641,116.6899,116.64,116.67,118780
2020-11-27 12:17:00,116.595,116.66,116.5901,116.64,119765
2020-11-27 12:16:00,116.545,116.64,116.5403,116.6,157574
2020-11-27 12:15:00,116.56,116.6084,116.48,116.545,257245
2020-11-27 12:14:00,116.5456,116.59,116.53,116.55,160104
2020-11-27 12:13:00,116.6301,116.64,116.53,116.5445,262479
2020-11-27 12:12:00,116.6548,116.655,116.6,116.64,208026
2020-11-27 12:11:00,116.69,116.75,116.6408,116.6599,159744
2020-11-27 12:10:00,116.7905,116.805,116.695,116.6993,152099
2020-11-27 12:09:00,116.792,116.81,116.75,116.79,93346
2020-11-27 12:08:00,116.79,116.83,116.7638,116.8,104780
2020-11-27 12:07:00,116.775,116.8,116.7608,116.79,89044
2020-11-27 12:06:00,116.79,116.8093,116.77,116.78,65395
2020-11-27 12:05:00,116.79,116.8277,116.765,116.79,113084
2020-11-27 12:04:00,116.835,116.835,116.7799,116.8,89533
2020-11-27 12:03:00,116.825,116.84,116.8,116.83,69584
2020-11-27 12:02:00,116.881,116.92,116.82,116.825,115382
2020-11-27 12:01:00,116.8682,116.9,116.86,116.89,140555
2020-11-27 12:00:00,116.765,116.87,116.76,116.8601,137178
2020-11-27 11:59:00,116.79,116.79,116.66,116.7599,227631
2020-11-27 11:58:00,116.82,116.84,116.76,116.79,127118
2020-11-27 11:57:00,116.79,116.82,116.78,116.82,89691
2020-11-27 11:56:00,116.8201,116.87,116.79,116.7945,86224
2020-11-27 11:55:00,116.79,116.83,116.78,116.83,125105
2020-11-27 11:54:00,116.79,116.805,116.76,116.785,105498
2020-11-27 11:53:00,116.86,116.8625,116.73,116.7952,310784
2020-11-27 11:52:00,116.905,116.92,116.855,116.86,118948
2020-11-27 11:51:00,116.951,116.9898,116.9,116.9,106837
2020-11-27 11:50:00,116.99,117.0,116.94,116.9576,77294
2020-11-27 11:49:00,116.93,117.01,116.87,116.9901,158117
2020-11-27 11:48:00,116.945,116.945,116.88,116.9301,82167
2020-11-27 11:47:00,116.94,116.99,116.9101,116.9476,90056
2020-11-27 11:46:00,116.98,116.98,116.875,116.94,128027
2020-11-27 11:45:00,117.01,117.02,116.95,116.98,123300
2020-11-27 11:44:00,116.9653,117.02,116.9608,117.01,138456
2020-11-27 11:43:00,116.885,116.97,116.87,116.965,175179
2020-11-27 11:42:00,116.9199,116.9199,116.83,116.88,202925
2020-11-27 11:41:00,116.95,116.96,116.9,116.91,421462
2020-11-27 11:40:00,116.8999,116.97,116.88,116.9493,108531
2020-11-27 11:39:00,116.91,116.95,116.89,116.9007,101399
2020-11-27 11:38:00,116.95,116.96,116.91,116.915,111304
2020-11-27 11:37:00,117.0782,117.08,116.87,116.96,277630
2020-11-27 11:36:00,117.105,117.11,117.0543,117.07,70176
2020-11-27 11:35:00,117.115,117.15,117.09,117.1045,131140
2020-11-27 11:34:00,117.0941,117.14,117.09,117.115,140708
2020-11-27 11:33:00,117.065,117.12,117.04,117.0966,157188
2020-11-27 11:32:00,117.0628,117.1,117.02,117.06,104714
2020-11-27 11:31:00,117.04,117.07,117.03,117.065,179559
2020-11-27 11:30:00,117.0199,117.0301,116.99,117.0301,103941
2020-11-27 11:29:00,117.027,117.1,117.01,117.0139,137088
2020-11-27 11:28:00,117.0282,117.07,116.99,117.03,177830
2020-11-27 11:27:00,117.02,117.05,117.01,117.02,137978
2020-11-27 11:26:00,116.9401,117.02,116.93,117.015,147452
2020-11-27 11:25:00,116.925,116.97,116.92,116.9402,110102
2020-11-27 11:24:00,116.9,116.94,116.875,116.92,150547
